4 8 N
2 2 Y
7 7 Y
4 4 Y
4 5 N
2 2 Y
0 0 Y
3 3 Y
4 9 N
4 4 Y
4 6 N
7 7 Y
2 2 Y
4 5 N
1 6 N
1 1 Y
1 1 Y
3 2 N
3 3 Y
6 6 Y
7 7 Y
4 8 N
3 7 N
4 6 N
4 4 Y
4 8 N
4 9 N
4 4 Y
9 8 N
4 6 N
3 3 Y
3 8 N
3 3 Y
1 1 Y
0 0 Y
6 6 Y
2 2 Y
2 2 Y
5 5 Y
6 6 Y
4 9 N
5 5 Y
3 8 N
1 1 Y
4 4 Y
1 1 Y
7 7 Y
7 8 N
4 4 Y
4 6 N
1 1 Y
1 8 N
4 4 Y
3 3 Y
1 1 Y
2 2 Y
3 8 N
0 0 Y
3 8 N
3 5 N
4 9 N
3 1 N
4 4 Y
2 2 Y
5 0 N
3 2 N
7 7 Y
0 0 Y
1 9 N
0 0 Y
2 2 Y
3 5 N
7 7 Y
6 6 Y
7 7 Y
4 9 N
4 4 Y
4 2 N
5 6 N
2 2 Y
3 4 N
4 4 Y
3 8 N
0 0 Y
4 4 Y
4 4 Y
4 5 N
3 8 N
0 0 Y
4 6 N
4 8 N
4 9 N
4 8 N
3 5 N
2 6 N
4 9 N
0 0 Y
4 4 Y
4 8 N
7 7 Y
1 1 Y
3 3 Y
4 4 Y
4 5 N
4 8 N
0 0 Y
4 9 N
1 1 Y
3 3 Y
3 3 Y
6 6 Y
4 9 N
4 8 N
7 7 Y
1 1 Y
0 0 Y
5 5 Y
3 7 N
1 1 Y
7 7 Y
5 5 Y
2 2 Y
4 7 N
4 9 N
1 1 Y
1 8 N
5 5 Y
2 2 Y
4 4 Y
4 9 N
3 4 N
7 7 Y
2 2 Y
2 2 Y
3 3 Y
4 4 Y
4 9 N
1 1 Y
3 9 N
2 2 Y
1 1 Y
7 7 Y
4 9 N
4 4 Y
4 4 Y
4 1 N
6 6 Y
4 7 N
1 2 N
3 7 N
3 8 N
0 8 N
1 1 Y
4 9 N
7 7 Y
1 1 Y
1 1 Y
7 7 Y
3 5 N
3 3 Y
3 3 Y
3 5 N
1 1 Y
3 3 Y
7 7 Y
4 6 N
1 1 Y
3 3 Y
3 8 N
7 7 Y
5 5 Y
3 9 N
2 9 N
0 0 Y
0 0 Y
2 2 Y
3 8 N
3 8 N
7 2 N
3 3 Y
3 7 N
1 1 Y
3 3 Y
0 0 Y
3 3 Y
4 4 Y
4 4 Y
3 3 Y
5 8 N
4 9 N
2 2 Y
3 3 Y
3 9 N
7 7 Y
1 1 Y
1 1 Y
3 7 N
0 0 Y
4 4 Y
5 9 N
6 6 Y
3 5 N
4 9 N
1 1 Y
1 7 N
0 0 Y
2 2 Y
0 0 Y
0 0 Y
4 4 Y
2 6 N
7 7 Y
0 0 Y
7 7 Y
1 1 Y
4 4 Y
4 6 N
3 4 N
5 5 Y
4 4 Y
4 9 N
3 9 N
1 1 Y
3 7 N
4 9 N
4 5 N
3 3 Y
3 3 Y
4 8 N
2 2 Y
3 3 Y
4 6 N
2 2 Y
2 2 Y
1 1 Y
1 1 Y
1 1 Y
3 1 N
1 1 Y
4 6 N
4 9 N
4 8 N
4 4 Y
3 3 Y
4 7 N
1 1 Y
6 6 Y
4 4 Y
4 5 N
0 0 Y
4 4 Y
7 7 Y
4 4 Y
2 2 Y
4 4 Y
0 0 Y
7 7 Y
0 0 Y
1 1 Y
1 9 N
9 8 N
3 8 N
4 6 N
0 0 Y
0 0 Y
3 4 N
1 9 N
5 6 N
4 8 N
2 2 Y
2 2 Y
3 3 Y
3 8 N
4 4 Y
3 8 N
2 2 Y
2 2 Y
1 1 Y
7 7 Y
5 5 Y
4 4 Y
4 4 Y
0 0 Y
4 4 Y
3 3 Y
3 9 N
7 7 Y
3 3 Y
1 1 Y
0 0 Y
1 1 Y
2 2 Y
3 5 N
4 9 N
2 2 Y
1 1 Y
0 0 Y
1 1 Y
3 8 N
4 9 N
1 1 Y
4 6 N
4 8 N
3 3 Y
3 8 N
3 9 N
3 3 Y
6 6 Y
6 2 N
3 8 N
3 3 Y
2 2 Y
2 2 Y
1 1 Y
0 0 Y
4 4 Y
2 2 Y
4 9 N
2 2 Y
4 4 Y
3 3 Y
7 7 Y
4 9 N
1 1 Y
4 5 N
2 2 Y
4 4 Y
4 9 N
0 0 Y
3 3 Y
4 8 N
3 5 N
3 3 Y
4 6 N
0 0 Y
3 9 N
4 4 Y
4 6 N
2 2 Y
4 5 N
0 0 Y
0 2 N
7 7 Y
4 4 Y
4 6 N
4 6 N
3 8 N
4 6 N
4 6 N
4 8 N
4 6 N
4 9 N
1 1 Y
7 7 Y
2 2 Y
5 5 Y
4 9 N
4 9 N
0 0 Y
7 7 Y
2 2 Y
7 7 Y
4 6 N
4 7 N
0 0 Y
4 6 N
5 5 Y
4 2 N
4 4 Y
7 7 Y
2 2 Y
0 0 Y
3 9 N
4 9 N
2 2 Y
2 2 Y
4 9 N
4 4 Y
4 4 Y
2 2 Y
3 3 Y
3 3 Y
2 2 Y
1 1 Y
7 7 Y
0 0 Y
7 7 Y
6 6 Y
4 4 Y
1 1 Y
3 3 Y
3 8 N
3 7 N
4 4 Y
5 5 Y
4 9 N
2 2 Y
5 5 Y
1 1 Y
3 8 N
7 7 Y
3 3 Y
4 7 N
1 1 Y
3 5 N
3 5 N
0 0 Y
4 9 N
1 1 Y
4 4 Y
0 0 Y
6 6 Y
3 3 Y
3 3 Y
3 6 N
0 0 Y
4 4 Y
4 9 N
4 7 N
5 5 Y
1 1 Y
6 6 Y
6 8 N
4 9 N
3 5 N
4 5 N
4 7 N
4 9 N
3 3 Y
3 8 N
3 3 Y
3 8 N
1 1 Y
5 5 Y
3 3 Y
3 5 N
0 0 Y
3 5 N
3 5 N
3 3 Y
8 8 Y
6 6 Y
7 7 Y
3 7 N
3 7 N
3 3 Y
7 7 Y
0 0 Y
3 5 N
4 9 N
0 0 Y
2 2 Y
5 5 Y
7 5 N
3 3 Y
1 1 Y
7 7 Y
2 7 N
2 8 N
6 6 Y
5 5 Y
3 9 N
3 3 Y
3 8 N
4 9 N
3 5 N
3 3 Y
7 7 Y
7 9 N
1 1 Y
7 7 Y
0 0 Y
0 0 Y
3 3 Y
7 7 Y
2 2 Y
3 5 N
2 8 N
1 1 Y
3 8 N
6 6 Y
2 2 Y
4 9 N
3 5 N
7 7 Y
5 5 Y
3 7 N
3 8 N
4 6 N
8 2 N
5 5 Y
1 1 Y
4 4 Y
4 8 N
4 4 Y
3 5 N
3 8 N
3 3 Y
0 0 Y
6 6 Y
2 2 Y
4 7 N
3 3 Y
3 3 Y
2 2 Y
1 1 Y
0 0 Y
2 7 N
3 3 Y
4 4 Y
4 0 N
3 3 Y
4 9 N
3 3 Y
4 2 N
4 8 N
4 9 N
0 0 Y
3 3 Y
3 8 N
0 0 Y
4 7 N
6 6 Y
3 5 N
4 4 Y
7 7 Y
3 3 Y
0 9 N
0 0 Y
4 8 N
5 6 N
2 2 Y
5 5 Y
1 6 N
1 1 Y
0 0 Y
0 0 Y
4 4 Y
4 4 Y
0 0 Y
1 1 Y
2 2 Y
3 3 Y
2 2 Y
7 7 Y
7 7 Y
4 8 N
4 5 N
2 2 Y
2 5 N
7 7 Y
4 6 N
4 9 N
1 1 Y
4 4 Y
1 1 Y
6 6 Y
4 4 Y
2 2 Y
4 4 Y
3 3 Y
4 5 N
4 4 Y
3 3 Y
3 9 N
5 5 Y
0 0 Y
1 1 Y
3 5 N
3 3 Y
5 8 N
4 9 N
1 1 Y
4 9 N
3 7 N
4 9 N
5 5 Y
3 5 N
2 2 Y
3 7 N
4 4 Y
0 6 N
0 0 Y
1 1 Y
3 1 N
1 1 Y
0 0 Y
3 4 N
3 4 N
3 7 N
6 6 Y
3 3 Y
3 0 N
0 0 Y
4 4 Y
3 3 Y
0 0 Y
4 6 N
1 1 Y
4 9 N
2 6 N
1 1 Y
3 3 Y
5 8 N
1 1 Y
2 2 Y
5 5 Y
5 6 N
2 2 Y
4 7 N
3 3 Y
4 6 N
0 0 Y
1 1 Y
4 9 N
7 7 Y
6 6 Y
4 6 N
4 8 N
3 9 N
2 2 Y
4 9 N
4 5 N
4 8 N
2 3 N
1 1 Y
0 0 Y
0 0 Y
7 7 Y
5 6 N
0 6 N
2 2 Y
1 1 Y
0 6 N
4 9 N
3 3 Y
1 1 Y
3 8 N
4 6 N
4 9 N
0 0 Y
4 6 N
0 0 Y
0 0 Y
0 0 Y
6 6 Y
3 3 Y
5 5 Y
4 9 N
3 3 Y
4 4 Y
3 5 N
5 5 Y
8 8 Y
5 5 Y
3 3 Y
0 0 Y
4 4 Y
0 0 Y
3 2 N
4 9 N
5 6 N
5 8 N
2 2 Y
3 3 Y
1 1 Y
2 2 Y
1 1 Y
1 1 Y
5 5 Y
5 6 N
4 9 N
8 8 Y
0 0 Y
6 6 Y
6 6 Y
4 5 N
4 5 N
3 3 Y
4 8 N
4 6 N
0 2 N
1 1 Y
4 4 Y
4 5 N
4 4 Y
2 3 N
4 7 N
5 8 N
3 5 N
0 0 Y
4 9 N
3 3 Y
5 5 Y
1 1 Y
1 1 Y
0 0 Y
4 4 Y
4 4 Y
4 7 N
0 0 Y
1 1 Y
4 7 N
0 0 Y
1 1 Y
6 6 Y
1 1 Y
4 4 Y
3 5 N
4 6 N
6 6 Y
3 5 N
7 7 Y
3 8 N
4 4 Y
3 4 N
7 7 Y
2 2 Y
5 5 Y
3 3 Y
7 7 Y
0 0 Y
7 7 Y
7 7 Y
4 9 N
4 6 N
4 4 Y
2 2 Y
5 8 N
3 5 N
4 7 N
3 8 N
3 3 Y
4 9 N
5 5 Y
5 8 N
4 9 N
3 9 N
3 8 N
2 6 N
2 2 Y
2 8 N
3 9 N
2 2 Y
3 3 Y
4 6 N
1 1 Y
1 1 Y
1 8 N
4 9 N
3 3 Y
4 4 Y
0 0 Y
3 7 N
4 9 N
6 6 Y
4 4 Y
1 1 Y
4 4 Y
1 1 Y
3 3 Y
3 4 N
4 9 N
3 3 Y
1 1 Y
4 4 Y
7 7 Y
7 7 Y
4 4 Y
3 7 N
2 2 Y
4 9 N
3 3 Y
0 0 Y
3 8 N
3 8 N
8 8 Y
4 4 Y
0 0 Y
4 4 Y
4 4 Y
1 1 Y
3 5 N
2 2 Y
3 8 N
3 3 Y
4 4 Y
4 9 N
3 5 N
2 2 Y
3 8 N
1 1 Y
3 5 N
3 3 Y
3 7 N
4 9 N
4 4 Y
2 2 Y
4 5 N
4 6 N
3 3 Y
3 5 N
4 9 N
3 3 Y
0 5 N
4 9 N
2 3 N
1 1 Y
4 9 N
0 5 N
3 3 Y
0 0 Y
6 6 Y
3 9 N
8 8 Y
4 4 Y
0 0 Y
4 4 Y
4 9 N
2 2 Y
4 9 N
0 0 Y
1 1 Y
0 0 Y
3 3 Y
1 1 Y
4 6 N
3 5 N
3 8 N
1 1 Y
5 5 Y
3 3 Y
5 3 N
0 0 Y
3 3 Y
3 5 N
5 5 Y
4 9 N
2 2 Y
2 8 N
7 7 Y
0 0 Y
4 4 Y
4 9 N
1 1 Y
4 9 N
3 7 N
7 7 Y
2 5 N
3 5 N
2 2 Y
0 0 Y
4 9 N
1 1 Y
1 8 N
6 6 Y
2 2 Y
3 3 Y
4 9 N
4 6 N
2 2 Y
1 1 Y
4 9 N
1 1 Y
3 3 Y
4 5 N
3 5 N
0 0 Y
3 3 Y
3 8 N
3 3 Y
3 3 Y
7 7 Y
4 6 N
5 6 N
0 0 Y
1 1 Y
4 4 Y
0 0 Y
4 6 N
4 9 N
3 8 N
1 1 Y
2 2 Y
1 9 N
4 9 N
4 5 N
4 9 N
7 7 Y
3 3 Y
7 7 Y
4 8 N
0 0 Y
1 1 Y
3 3 Y
0 0 Y
4 4 Y
6 6 Y
1 1 Y
0 0 Y
2 2 Y
4 5 N
5 8 N
4 4 Y
4 4 Y
1 1 Y
1 1 Y
5 5 Y
4 4 Y
4 6 N
2 6 N
0 0 Y
4 6 N
4 9 N
2 2 Y
6 6 Y
2 2 Y
4 7 N
1 1 Y
7 7 Y
3 9 N
4 4 Y
0 0 Y
0 0 Y
3 3 Y
3 8 N
2 2 Y
2 2 Y
3 3 Y
1 1 Y
6 6 Y
0 0 Y
3 5 N
7 7 Y
3 7 N
3 9 N
2 2 Y
6 6 Y
4 7 N
3 9 N
2 7 N
3 8 N
3 6 N
3 8 N
4 8 N
4 4 Y
4 6 N
4 8 N
4 4 Y
1 1 Y
2 2 Y
2 8 N
2 1 N
3 3 Y
4 9 N
4 4 Y
0 0 Y
3 3 Y
7 7 Y
3 3 Y
2 2 Y
3 3 Y
3 3 Y
7 7 Y
3 3 Y
4 4 Y
0 0 Y
4 6 N
2 2 Y
0 0 Y
3 8 N
1 1 Y
3 5 N
3 3 Y
5 5 Y
4 4 Y
1 1 Y
7 7 Y
1 1 Y
3 5 N
7 7 Y
3 5 N
7 7 Y
3 3 Y
2 2 Y
3 2 N
4 7 N
3 3 Y
3 7 N
3 3 Y
7 7 Y
7 8 N
4 5 N
2 4 N
4 5 N
2 2 Y
3 5 N
4 6 N
3 5 N
2 3 N
4 6 N
4 7 N
4 4 Y
1 1 Y
7 7 Y
1 1 Y
4 5 N
2 2 Y
3 3 Y
0 6 N
3 3 Y
3 1 N
4 4 Y
2 2 Y
4 6 N
9 7 N
4 4 Y
3 3 Y
3 8 N
0 0 Y
6 6 Y
2 2 Y
1 1 Y
6 6 Y
4 5 N
3 3 Y
4 9 N
1 1 Y
3 9 N
3 3 Y
3 2 N
1 1 Y
3 8 N
4 4 Y
4 4 Y
6 6 Y
6 5 N
6 8 N
6 6 Y
4 9 N
7 7 Y
7 7 Y
7 8 N
2 6 N
4 9 N
3 7 N
3 3 Y
4 9 N
4 4 Y
0 0 Y
3 5 N
4 4 Y
4 6 N
4 4 Y
1 1 Y
2 2 Y
3 3 Y
0 0 Y
0 0 Y
2 2 Y
6 6 Y
4 6 N
5 5 Y
4 7 N
0 0 Y
4 8 N
4 6 N
4 4 Y
4 7 N
4 9 N
0 0 Y
3 7 N
2 3 N
4 4 Y
2 2 Y
1 1 Y
1 8 N
4 8 N
5 5 Y
4 9 N
2 2 Y
7 7 Y
1 1 Y
4 8 N
3 8 N
3 8 N
2 2 Y
7 7 Y
6 6 Y
0 0 Y
1 1 Y
2 2 Y
7 7 Y
1 1 Y
0 0 Y
0 8 N
3 3 Y
5 6 N
0 0 Y
5 5 Y
3 3 Y
4 6 N
2 2 Y
2 8 N
1 7 N
0 0 Y
1 1 Y
4 4 Y
2 2 Y
1 1 Y
1 1 Y
4 4 Y
4 4 Y
4 4 Y
3 4 N
3 7 N
1 1 Y
5 6 N
2 2 Y
3 9 N
4 9 N
0 0 Y
0 0 Y
1 1 Y
1 8 N
3 8 N
4 4 Y
3 3 Y
4 4 Y
2 2 Y
0 0 Y
5 6 N
1 1 Y
0 6 N
1 1 Y
2 2 Y
2 2 Y
2 2 Y
1 1 Y
2 2 Y
3 3 Y
7 7 Y
7 8 N
1 1 Y
0 0 Y
0 0 Y
2 2 Y
1 1 Y
1 6 N
4 6 N
0 0 Y
1 1 Y
6 6 Y
2 2 Y
3 5 N
1 1 Y
7 7 Y
4 4 Y
3 8 N
3 2 N
1 1 Y
4 4 Y
3 3 Y
7 8 N
3 3 Y
4 9 N
4 9 N
4 4 Y
5 8 N
3 3 Y
4 4 Y
4 7 N
2 2 Y
4 7 N
3 5 N
3 7 N
0 0 Y
4 4 Y
3 3 Y
3 3 Y
2 2 Y
4 6 N
4 7 N
6 6 Y
0 0 Y
0 0 Y
4 6 N
7 7 Y
7 7 Y
0 0 Y
4 5 N
3 5 N
3 8 N
1 1 Y
0 0 Y
4 7 N
0 0 Y
2 2 Y
4 8 N
1 1 Y
5 5 Y
0 0 Y
3 8 N
3 8 N
0 0 Y
3 3 Y
2 2 Y
7 7 Y
3 7 N
3 2 N
6 6 Y
4 4 Y
4 7 N
5 5 Y
5 5 Y
4 5 N
2 2 Y
4 9 N
2 2 Y
3 8 N
4 4 Y
5 6 N
5 8 N
6 6 Y
5 5 Y
0 0 Y
0 0 Y
0 8 N
7 7 Y
6 6 Y
1 1 Y
3 7 N
1 1 Y
1 1 Y
2 2 Y
3 7 N
4 4 Y
0 0 Y
0 0 Y
7 7 Y
7 7 Y
4 6 N
3 3 Y
3 8 N
5 6 N
4 4 Y
2 2 Y
0 0 Y
1 9 N
3 4 N
0 0 Y
3 5 N
4 7 N
4 8 N
2 2 Y
7 7 Y
4 4 Y
4 7 N
1 1 Y
1 1 Y
3 3 Y
6 6 Y
6 6 Y
0 2 N
4 9 N
1 1 Y
4 9 N
4 4 Y
4 8 N
3 3 Y
4 6 N
4 9 N
3 5 N
2 9 N
4 6 N
2 2 Y
4 4 Y
6 6 Y
7 7 Y
7 7 Y
0 0 Y
4 6 N
6 6 Y
4 9 N
4 4 Y
4 8 N
3 3 Y
3 5 N
3 3 Y
4 4 Y
4 9 N
0 0 Y
0 0 Y
3 5 N
2 2 Y
5 5 Y
0 0 Y
7 7 Y
1 1 Y
1 1 Y
1 1 Y
1 6 N
7 7 Y
6 6 Y
3 7 N
4 9 N
3 6 N
6 6 Y
4 4 Y
1 1 Y
4 4 Y
3 3 Y
1 1 Y
1 1 Y
2 2 Y
2 2 Y
3 4 N
1 1 Y
0 0 Y
3 8 N
7 7 Y
6 6 Y
3 3 Y
4 4 Y
0 0 Y
0 0 Y
4 6 N
3 3 Y
3 3 Y
3 0 N
3 7 N
1 1 Y
3 7 N
1 1 Y
1 1 Y
3 3 Y
1 1 Y
0 0 Y
4 9 N
4 9 N
7 7 Y
5 5 Y
4 4 Y
1 1 Y
3 4 N
5 8 N
4 9 N
4 5 N
3 3 Y
3 5 N
1 1 Y
4 9 N
3 8 N
2 2 Y
3 3 Y
3 3 Y
4 9 N
4 9 N
0 0 Y
1 1 Y
0 0 Y
2 2 Y
4 9 N
3 3 Y
4 9 N
3 3 Y
3 3 Y
6 6 Y
2 2 Y
3 4 N
4 9 N
3 8 N
3 3 Y
3 7 N
4 4 Y
0 0 Y
4 4 Y
4 7 N
3 8 N
4 4 Y
4 9 N
4 8 N
5 9 N
4 9 N
3 7 N
3 5 N
4 9 N
2 2 Y
2 8 N
2 2 Y
2 2 Y
0 0 Y
2 2 Y
2 2 Y
3 3 Y
5 8 N
4 4 Y
4 6 N
3 8 N
4 6 N
5 8 N
2 2 Y
4 4 Y
4 6 N
2 7 N
4 9 N
3 3 Y
3 3 Y
4 9 N
4 4 Y
3 3 Y
1 1 Y
4 4 Y
4 4 Y
7 7 Y
0 0 Y
5 5 Y
3 9 N
6 6 Y
0 0 Y
4 4 Y
4 4 Y
4 4 Y
4 4 Y
6 6 Y
1 1 Y
2 2 Y
3 3 Y
3 3 Y
5 6 N
4 4 Y
0 5 N
4 9 N
6 6 Y
6 8 N
4 5 N
5 6 N
5 5 Y
8 8 Y
4 6 N
4 4 Y
1 1 Y
5 8 N
3 6 N
3 5 N
2 2 Y
5 8 N
4 4 Y
4 5 N
5 5 Y
4 4 Y
7 7 Y
4 7 N
0 0 Y
4 7 N
4 8 N
2 2 Y
6 2 N
3 3 Y
3 7 N
0 0 Y
1 1 Y
3 8 N
0 0 Y
3 7 N
1 1 Y
4 9 N
4 8 N
7 7 Y
3 5 N
3 5 N
4 9 N
1 1 Y
7 7 Y
4 5 N
4 4 Y
3 9 N
4 1 N
2 2 Y
3 2 N
1 1 Y
4 6 N
6 6 Y
4 7 N
1 1 Y
1 1 Y
4 4 Y
0 0 Y
7 7 Y
4 4 Y
2 2 Y
4 4 Y
0 0 Y
4 6 N
4 4 Y
4 7 N
6 6 Y
4 9 N
5 5 Y
3 3 Y
4 4 Y
6 6 Y
5 5 Y
0 0 Y
1 1 Y
3 8 N
3 8 N
2 2 Y
3 8 N
3 3 Y
3 5 N
7 7 Y
3 8 N
0 0 Y
4 8 N
5 5 Y
7 7 Y
1 1 Y
1 1 Y
0 0 Y
1 1 Y
3 3 Y
3 7 N
3 8 N
5 5 Y
0 0 Y
7 7 Y
1 1 Y
1 1 Y
0 0 Y
1 1 Y
1 1 Y
4 4 Y
5 5 Y
2 2 Y
4 7 N
4 6 N
2 2 Y
3 3 Y
0 0 Y
2 2 Y
2 8 N
5 5 Y
4 9 N
6 6 Y
4 9 N
7 7 Y
2 2 Y
1 1 Y
3 3 Y
4 6 N
4 4 Y
1 1 Y
3 8 N
2 2 Y
4 4 Y
0 0 Y
3 5 N
1 1 Y
0 0 Y
2 2 Y
2 2 Y
4 6 N
4 4 Y
4 4 Y
3 3 Y
4 9 N
5 6 N
1 1 Y
4 6 N
5 5 Y
7 7 Y
4 9 N
2 2 Y
0 0 Y
2 2 Y
6 6 Y
0 0 Y
1 1 Y
4 4 Y
3 3 Y
3 5 N
2 2 Y
5 8 N
8 8 Y
0 0 Y
9 8 N
4 8 N
3 9 N
3 0 N
4 9 N
6 6 Y
7 7 Y
4 6 N
3 3 Y
3 9 N
3 3 Y
4 4 Y
3 7 N
7 7 Y
7 7 Y
4 4 Y
4 9 N
0 0 Y
4 6 N
3 4 N
4 8 N
4 4 Y
2 2 Y
4 7 N
2 2 Y
1 8 N
1 1 Y
0 0 Y
0 0 Y
3 7 N
5 8 N
3 3 Y
3 3 Y
3 3 Y
1 1 Y
3 3 Y
7 7 Y
6 6 Y
1 1 Y
3 3 Y
1 1 Y
3 6 N
3 6 N
4 5 N
4 7 N
4 4 Y
7 7 Y
3 5 N
4 9 N
3 5 N
3 8 N
4 4 Y
4 9 N
4 9 N
1 1 Y
4 6 N
4 5 N
0 0 Y
1 1 Y
3 3 Y
2 7 N
0 0 Y
3 3 Y
4 4 Y
4 8 N
3 2 N
2 2 Y
0 0 Y
2 2 Y
5 5 Y
1 1 Y
2 5 N
1 1 Y
4 4 Y
4 8 N
3 8 N
4 9 N
1 1 Y
1 2 N
1 1 Y
3 3 Y
3 5 N
1 1 Y
0 0 Y
4 9 N
4 4 Y
4 4 Y
3 8 N
3 3 Y
3 2 N
4 5 N
4 9 N
3 7 N
6 6 Y
0 6 N
2 2 Y
0 0 Y
0 0 Y
0 0 Y
4 5 N
5 8 N
3 7 N
1 1 Y
4 5 N
3 2 N
3 3 Y
3 8 N
5 5 Y
1 1 Y
3 8 N
4 2 N
0 0 Y
4 4 Y
4 9 N
4 9 N
4 6 N
2 2 Y
3 3 Y
3 3 Y
4 5 N
6 6 Y
3 4 N
3 8 N
0 0 Y
4 9 N
2 2 Y
3 8 N
3 3 Y
3 6 N
4 7 N
5 5 Y
5 7 N
5 2 N
4 9 N
4 4 Y
4 9 N
1 1 Y
2 2 Y
2 8 N
2 6 N
0 0 Y
3 7 N
0 0 Y
4 9 N
1 1 Y
1 1 Y
5 6 N
3 7 N
0 5 N
3 9 N
4 9 N
1 1 Y
2 9 N
5 5 Y
3 9 N
2 2 Y
5 5 Y
0 0 Y
4 4 Y
1 1 Y
0 0 Y
0 8 N
4 9 N
0 0 Y
3 8 N
4 9 N
4 8 N
4 9 N
4 4 Y
3 2 N
5 5 Y
7 7 Y
9 9 Y
4 8 N
4 9 N
4 8 N
0 0 Y
2 9 N
4 9 N
4 6 N
3 8 N
4 9 N
4 9 N
5 5 Y
4 9 N
8 8 Y
6 5 N
1 1 Y
0 0 Y
3 3 Y
3 3 Y
3 5 N
2 2 Y
1 1 Y
6 6 Y
3 5 N
0 0 Y
2 2 Y
4 8 N
3 1 N
4 5 N
6 6 Y
2 2 Y
3 3 Y
0 0 Y
2 2 Y
2 2 Y
4 6 N
4 4 Y
3 3 Y
3 5 N
5 5 Y
1 1 Y
7 7 Y
2 2 Y
1 1 Y
4 6 N
4 9 N
1 1 Y
3 9 N
4 9 N
3 5 N
3 5 N
1 1 Y
6 6 Y
2 2 Y
2 2 Y
4 8 N
6 6 Y
7 7 Y
1 1 Y
4 4 Y
2 6 N
0 0 Y
6 4 N
0 0 Y
3 3 Y
3 3 Y
2 2 Y
3 2 N
3 3 Y
2 6 N
3 8 N
4 9 N
5 8 N
3 5 N
3 3 Y
5 8 N
5 5 Y
4 4 Y
5 5 Y
2 2 Y
0 0 Y
5 5 Y
6 6 Y
4 3 N
2 2 Y
4 8 N
3 3 Y
9 9 Y
4 9 N
3 5 N
3 7 N
4 9 N
4 4 Y
6 6 Y
3 7 N
1 1 Y
3 3 Y
1 7 N
3 3 Y
6 6 Y
6 6 Y
0 0 Y
4 9 N
0 0 Y
1 1 Y
9 9 Y
4 9 N
2 2 Y
3 8 N
3 8 N
0 0 Y
1 1 Y
4 6 N
3 9 N
7 7 Y
5 5 Y
3 3 Y
4 4 Y
7 7 Y
4 4 Y
4 9 N
3 9 N
4 4 Y
3 3 Y
6 6 Y
3 3 Y
1 1 Y
1 1 Y
4 7 N
6 6 Y
4 9 N
1 1 Y
3 8 N
4 4 Y
3 1 N
1 1 Y
4 9 N
4 9 N
4 4 Y
3 3 Y
4 6 N
4 8 N
1 1 Y
6 6 Y
0 0 Y
4 4 Y
1 1 Y
3 3 Y
4 7 N
7 7 Y
4 4 Y
4 9 N
3 5 N
1 1 Y
0 0 Y
0 0 Y
1 1 Y
1 1 Y
6 6 Y
2 2 Y
1 1 Y
4 9 N
3 8 N
4 4 Y
0 0 Y
3 3 Y
6 6 Y
4 4 Y
4 9 N
0 0 Y
7 7 Y
1 1 Y
6 6 Y
3 5 N
4 7 N
3 5 N
2 2 Y
4 5 N
1 1 Y
3 8 N
2 5 N
4 4 Y
4 7 N
0 0 Y
5 6 N
7 7 Y
7 0 N
2 2 Y
3 5 N
3 8 N
1 1 Y
0 0 Y
4 4 Y
3 5 N
7 7 Y
1 1 Y
0 8 N
4 5 N
1 1 Y
3 9 N
0 0 Y
0 0 Y
6 6 Y
0 0 Y
7 7 Y
3 3 Y
1 1 Y
4 8 N
3 3 Y
4 9 N
7 7 Y
0 0 Y
0 0 Y
3 8 N
4 9 N
5 5 Y
3 9 N
4 8 N
3 3 Y
2 2 Y
7 7 Y
2 2 Y
4 9 N
3 7 N
2 2 Y
1 1 Y
1 1 Y
3 3 Y
7 7 Y
5 5 Y
3 3 Y
1 1 Y
2 9 N
2 8 N
2 2 Y
2 2 Y
2 2 Y
2 8 N
9 8 N
4 5 N
7 7 Y
3 3 Y
3 8 N
4 9 N
4 8 N
3 8 N
4 6 N
3 8 N
2 2 Y
3 3 Y
4 9 N
7 7 Y
3 5 N
4 6 N
2 2 Y
4 9 N
2 2 Y
2 8 N
4 8 N
1 1 Y
4 6 N
2 8 N
9 8 N
7 7 Y
4 9 N
1 1 Y
3 8 N
0 0 Y
1 1 Y
7 7 Y
2 2 Y
0 0 Y
7 7 Y
1 5 N
1 1 Y
4 9 N
0 0 Y
3 2 N
0 0 Y
4 9 N
3 8 N
6 6 Y
2 2 Y
3 3 Y
0 9 N
3 3 Y
3 8 N
0 0 Y
2 2 Y
1 1 Y
1 1 Y
1 1 Y
1 1 Y
4 4 Y
2 2 Y
4 9 N
7 7 Y
4 2 N
4 5 N
1 1 Y
1 1 Y
3 2 N
1 1 Y
4 9 N
4 9 N
4 9 N
1 1 Y
0 0 Y
2 2 Y
0 0 Y
2 2 Y
1 1 Y
1 1 Y
4 4 Y
4 6 N
4 4 Y
1 1 Y
3 5 N
4 4 Y
4 9 N
4 7 N
3 7 N
4 1 N
4 5 N
4 6 N
2 2 Y
3 2 N
2 2 Y
2 8 N
0 0 Y
6 6 Y
4 9 N
5 6 N
3 1 N
4 9 N
4 7 N
4 7 N
1 1 Y
3 4 N
5 8 N
5 5 Y
3 3 Y
3 4 N
3 3 Y
4 4 Y
7 9 N
4 7 N
5 5 Y
0 0 Y
0 7 N
4 4 Y
4 8 N
4 8 N
1 1 Y
5 5 Y
3 3 Y
4 9 N
4 5 N
4 9 N
3 7 N
5 6 N
4 9 N
